id,subject_course,department,title,section,credit_hours,capacity,enrolled,seats_available,instructors,block,days,begin_time,end_time,meeting_time
92627,AMST0219,AMST,"Remembering Am Rev, 1776-2026",A,1,18,13,5,Ellery Foutch,We1330,We,1330,1615,We 1330-1615 75SHS 206
92625,AMST0225,AMST,Gothic and Horror,A,1,24,24,0,Michael Newbury,TuTh1415,TuTh,1415,1530,TuTh 1415-1530 AXN 109; Mo 1930-2225 AXT AUD
91804,AMST0253,AMST,Science Fiction,A,1,23,23,0,Michael Newbury,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MNR 311
92628,AMST0260,AMST,American Disability Studies,A,1,22,12,10,Susan Burch,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 AXN 104
92629,AMST0262,AMST,"Class, Culture, Representation",A,1,25,27,-2,Holly Allen,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 LIB 201
92630,AMST0291,AMST,Portraits of the Lady,A,1,25,18,7,Deborah Evans,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 SDL 130
92631,AMST0307,AMST,Disability Issues/U.S. &amp; World,A,1,22,22,0,Susan Burch,MoWe1415,MoWe,1415,1530,MoWe 1415-1530 AXN 104
90006,AMST0400,AMST,Theory and Method,A,1,16,10,6,Holly Allen,MoWe1415,MoWe,1415,1530,MoWe 1415-1530 AXN 220
90048,AMST0500,AMST,Independent Study,A,1,99,0,99,,Su1900,Su,1900,2029,Su 1900-2029
90050,AMST0500,AMST,Independent Study,B,1,99,0,99,Holly Allen,Su1900,Su,1900,2029,Su 1900-2029
90060,AMST0500,AMST,Independent Study,D,1,99,0,99,Deborah Evans,Su1900,Su,1900,2029,Su 1900-2029
90061,AMST0500,AMST,Independent Study,E,1,99,1,98,Ellery Foutch,Su1900,Su,1900,2029,Su 1900-2029
90062,AMST0500,AMST,Independent Study,F,1,99,0,99,Rachael Joo,Su1900,Su,1900,2029,Su 1900-2029
90063,AMST0500,AMST,Independent Study,G,1,99,0,99,Roberto Lint,Su1900,Su,1900,2029,Su 1900-2029
90064,AMST0500,AMST,Independent Study,H,1,99,0,99,William Nash,Su1900,Su,1900,2029,Su 1900-2029
90065,AMST0500,AMST,Independent Study,I,1,99,0,99,Michael Newbury,Su1900,Su,1900,2029,Su 1900-2029
90066,AMST0500,AMST,Independent Study,K,1,99,0,99,Brett Millier,Su1900,Su,1900,2029,Su 1900-2029
91384,AMST0701,AMST,Senior Work I,A,1,99,0,99,,Su1900,Su,1900,2029,Su 1900-2029
91385,AMST0701,AMST,Senior Work I,B,1,99,0,99,Holly Allen,Su0800,Su,0800,1659,Su 0800-1659
91386,AMST0701,AMST,Senior Work I,C,1,99,0,99,Susan Burch,Su1900,Su,1900,2029,Su 1900-2029
91387,AMST0701,AMST,Senior Work I,D,1,99,1,98,Deborah Evans,Su0800,Su,0800,1659,Su 0800-1659
91389,AMST0701,AMST,Senior Work I,F,1,99,0,99,Rachael Joo,Su0800,Su,0800,1659,Su 0800-1659
91390,AMST0701,AMST,Senior Work I,G,1,99,0,99,Roberto Lint,Su1900,Su,1900,2029,Su 1900-2029
91391,AMST0701,AMST,Senior Work I,H,1,99,0,99,William Nash,Su1900,Su,1900,2029,Su 1900-2029
91392,AMST0701,AMST,Senior Work I,I,1,99,0,99,Michael Newbury,Su0800,Su,0800,1659,Su 0800-1659
91757,AMST0701,AMST,Senior Work I,K,1,99,0,99,Brett Millier,Su1900,Su,1900,2029,Su 1900-2029
91397,ANTH0103,ANTH,Cultural Anthropology,A,1,45,9,36,Kristin Bright,MoWe0945,MoWe,0945,1035,MoWe 0945-1035 HLD 103
91398,ANTH0103,ANTH,Discussion,Y,0,22,8,14,Kristin Bright,Fr0945,Fr,0945,1035,Fr 0945-1035 MNR 317
91399,ANTH0103,ANTH,Discussion,Z,0,23,1,22,Kristin Bright,Fr1115,Fr,1115,1205,Fr 1115-1205 MNR 317
92632,ANTH0107,ANTH,Introduction to Archaeology,A,1,45,41,4,James Fitzsimmons,MoWe0840,MoWe,0840,0930,MoWe 0840-0930 AXN 229
92633,ANTH0107,ANTH,Intro Archaeology Discussion,X,0,15,15,0,James Fitzsimmons,Fr0840,Fr,0840,0930,Fr 0840-0930 MNR 112
92634,ANTH0107,ANTH,Intro Archaeology Discussion,Y,0,15,11,4,James Fitzsimmons,Fr0945,Fr,0945,1035,Fr 0945-1035 MNR 112
92635,ANTH0107,ANTH,Intro Archaeology Discussion,Z,0,15,15,0,James Fitzsimmons,Fr1115,Fr,1115,1205,Fr 1115-1205 MNR 112
92636,ANTH0109,ANTH,"Language, Culture, Society",A,1,32,15,17,Marybeth Nevins,TuTh1115,TuTh,1115,1205,TuTh 1115-1205 75SHS 224
92638,ANTH0109,ANTH,Discussion,Y,0,16,6,10,Marybeth Nevins,Fr0945,Fr,0945,1035,Fr 0945-1035 SDL 202
92639,ANTH0109,ANTH,Discussion,Z,0,16,9,7,Marybeth Nevins,Fr1115,Fr,1115,1205,Fr 1115-1205 SDL 202
91870,ANTH0242,ANTH,Law and Politics,A,1,25,21,4,Fulya Pinar,TuTh1245,TuTh,1245,1400,TuTh 1245-1400 MNR 406
91400,ANTH0302,ANTH,Ethnographic Research,A,1,19,21,-2,Fulya Pinar,TuTh0815,TuTh,0815,0930,TuTh 0815-0930 MNR 217
91401,ANTH0302,ANTH,Ethrographic Research Lab,Z,0,19,21,-2,Fulya Pinar,Fr1310,Fr,1310,1400,Fr 1310-1400 MNR 217
93023,ANTH0421,ANTH,LanguageCultureAmericanistAnth,A,1,16,6,10,Marybeth Nevins,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 SDL 202
91407,ANTH0500,ANTH,Advanced Individual Study,C,1,99,0,99,James Fitzsimmons,Su0800,Su,0800,0850,Su 0800-0850
91410,ANTH0500,ANTH,Advanced Individual Study,F,1,99,0,99,Michael Sheridan,Su0800,Su,0800,0850,Su 0800-0850
91901,ANTH0500,ANTH,Advanced Individual Study,J,1,99,1,98,Fulya Pinar,TBA,,,,TBA
91413,ANTH0700,ANTH,One-Semester Senior Project,C,1,99,0,99,James Fitzsimmons,Su1930,Su,1930,2200,Su 1930-2200
91416,ANTH0700,ANTH,One-Semester Senior Project,F,1,99,0,99,Michael Sheridan,Su1930,Su,1930,2200,Su 1930-2200
91902,ANTH0700,ANTH,One-Semester Senior Project,J,1,99,0,99,Fulya Pinar,TBA,,,,TBA
91420,ANTH0710,ANTH,Multi-Semester Senior Project,C,1,99,0,99,James Fitzsimmons,Su1900,Su,1900,2029,Su 1900-2029
91422,ANTH0710,ANTH,Multi-Semester Senior Project,F,1,99,0,99,Michael Sheridan,Su1900,Su,1900,2029,Su 1900-2029
91903,ANTH0710,ANTH,Multi-Semester Senior Project,J,1,99,0,99,Fulya Pinar,TBA,,,,TBA
90462,ARBC0101,ARBC,Beginning Arabic I,A,1,15,4,11,Usama Soltan,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 ATD 102; TuTh 1115-1230 ATD 102
90009,ARBC0101,ARBC,Beginning Arabic I,B,1,15,5,10,,MoWe1415,MoWe,1415,1530,MoWe 1415-1530 MNR 208; TuTh 1415-1530 MNR 208
91341,ARBC0201,ARBC,Intermediate Arabic I,A,1,12,4,8,Samuel Liebhaber,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 ADK CLT; TuThFr 0945-1035 ADK CLT
91465,ARBC0201,ARBC,Intermediate Arabic I,B,1,12,13,-1,,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 LAF 121; TuTh 1115-1230 LAF 121
92284,ARBC0248,ARBC,Arabic Lit War and Translation,A,1,25,28,-3,Dima Ayoub,We1930,We,1930,2225,We 1930-2225 AXN 219
90463,ARBC0301,ARBC,Advanced Arabic I,A,1,10,10,0,Maryait Khader,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 LIB 230; Fr 0945-1035 LIB 230
92646,ARBC0420,ARBC,"Sex,Love,Desire in Arab Pop Cu",A,1,18,15,3,Dima Ayoub,Tu1930,Tu,1930,2225,Tu 1930-2225 AXN 219
90423,ARBC0500,ARBC,Independent Study,A,1,99,0,99,,Su1900,Su,1900,2029,Su 1900-2029
90583,ARBC0500,ARBC,Independent Study,B,1,99,0,99,Samuel Liebhaber,Su1900,Su,1900,2029,Su 1900-2029
90584,ARBC0500,ARBC,Independent Study,C,1,99,0,99,Usama Soltan,Su1900,Su,1900,2029,Su 1900-2029
90738,ARBC0500,ARBC,Independent Study,E,1,99,0,99,Dima Ayoub,Su1900,Su,1900,2029,Su 1900-2029
91219,ARBC0500,ARBC,Independent Study,F,1,99,0,99,Maryait Khader,Su1900,Su,1900,2029,Su 1900-2029
91082,ARBC0700,ARBC,Senior Thesis I,A,1,99,0,99,,Su1900,Su,1900,2029,Su 1900-2029
91083,ARBC0700,ARBC,Senior Thesis I,B,1,99,2,97,Samuel Liebhaber,Su1900,Su,1900,2029,Su 1900-2029
91084,ARBC0700,ARBC,Senior Thesis I,C,1,99,0,99,Usama Soltan,Su1900,Su,1900,2029,Su 1900-2029
91220,ARBC0700,ARBC,Senior Thesis I,E,1,99,2,97,Dima Ayoub,Su0800,Su,0800,1659,Su 0800-1659
91221,ARBC0700,ARBC,Senior Thesis I,F,1,99,0,99,Maryait Khader,Su0800,Su,0800,1659,Su 0800-1659
91189,ARBC0701,ARBC,Senior Thesis II,A,1,99,0,99,,Su0800,Su,0800,1659,Su 0800-1659
91190,ARBC0701,ARBC,Senior Thesis II,B,1,99,0,99,Samuel Liebhaber,Su0800,Su,0800,1659,Su 0800-1659
91191,ARBC0701,ARBC,Senior Thesis II,C,1,99,0,99,Usama Soltan,Su0800,Su,0800,1659,Su 0800-1659
91222,ARBC0701,ARBC,Senior Thesis II,E,1,99,0,99,Dima Ayoub,Su0800,Su,0800,1659,Su 0800-1659
91223,ARBC0701,ARBC,Senior Thesis II,F,1,99,0,99,Maryait Khader,Su0800,Su,0800,1659,Su 0800-1659
91049,ARDV0116,ARDV,The Creative Process,A,1,22,20,2,Laurel Jenkins,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 MAC 109
92318,ARDV0116,ARDV,The Creative Process,B,1,16,14,2,Olga Sanchez Saltveit,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 MAC 232
90640,BIOL0140,BIOL,Ecology and Evolution,A,1,32,25,7,David Allen,MoWeFr0840,MoWeFr,0840,0930,MoWeFr 0840-0930 MBH 317
91372,BIOL0140,BIOL,Ecology and Evolution,B,1,32,23,9,Eric Moody,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 MBH 168
92195,BIOL0140,BIOL,Ecology and Evolution,C,1,32,22,10,Erin Eggleston,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 MBH 317
92018,BIOL0140,BIOL,Ecology and Evolution Lab,S,0,12,8,4,Carolyn Dash,Mo1330,Mo,1330,1615,Mo 1330-1615 MBH 303
92019,BIOL0140,BIOL,Ecology and Evolution Lab,T,0,12,9,3,Carolyn Dash,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 303
90641,BIOL0140,BIOL,Ecology and Evolution Lab,U,0,12,9,3,Alison Nurok,Mo1330,Mo,1330,1615,Mo 1330-1615 MBH 411
91339,BIOL0140,BIOL,Ecology and Evolution Lab,V,0,12,9,3,Alison Nurok,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 411
90642,BIOL0140,BIOL,Ecology and Evolution Lab,W,0,12,9,3,Alison Nurok,We1330,We,1330,1615,We 1330-1615 MBH 411
90643,BIOL0140,BIOL,Ecology and Evolution Lab,X,0,12,9,3,Carolyn Dash,We1330,We,1330,1615,We 1330-1615 MBH 303
90644,BIOL0140,BIOL,Ecology and Evolution Lab,Y,0,12,9,3,Alison Nurok,Th1330,Th,1330,1615,Th 1330-1615 MBH 411
90701,BIOL0140,BIOL,Ecology and Evolution Lab,Z,0,12,8,4,Carolyn Dash,Th1330,Th,1330,1615,Th 1330-1615 MBH 303
90645,BIOL0145,BIOL,Cell Biology and Genetics,A,1,42,36,6,Gregory Pask,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 MBH 317
91457,BIOL0145,BIOL,Cell Biology and Genetics,B,1,36,34,2,Andrew Swafford,TuThFr1115,TuThFr,1115,1205,TuThFr 1115-1205 MBH 403
93095,BIOL0145,BIOL,Cell Biology and Genetics,C,1,42,29,13,Catherine Combelles,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 MBH 216
93096,BIOL0145,BIOL,Cell Biology and Genetics Lab,Q,0,12,11,1,Lauren Hinkel,Tu1930,Tu,1930,2215,Tu 1930-2215 MBH 464
93097,BIOL0145,BIOL,Cell Biology and Genetics Lab,R,0,12,5,7,Elizabeth Stivison,Th0815,Th,0815,1100,Th 0815-1100 MBH 467
93098,BIOL0145,BIOL,Cell Biology and Genetics Lab,S,0,12,4,8,Catherine Combelles,Th0815,Th,0815,1100,Th 0815-1100 MBH 464
93099,BIOL0145,BIOL,Cell Biology and Genetics Lab,T,0,12,10,2,Catherine Combelles,Th1330,Th,1330,1615,Th 1330-1615 MBH 464
90646,BIOL0145,BIOL,Cell Biology and Genetics Lab,U,0,12,12,0,Lauren Hinkel,Mo1330,Mo,1330,1615,Mo 1330-1615 MBH 464
90647,BIOL0145,BIOL,Cell Biology and Genetics Lab,V,0,12,12,0,Lauren Hinkel,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 464
90648,BIOL0145,BIOL,Cell Biology and Genetics Lab,W,0,12,12,0,Elizabeth Stivison,Mo1330,Mo,1330,1615,Mo 1330-1615 MBH 467
90649,BIOL0145,BIOL,Cell Biology and Genetics Lab,X,0,12,10,2,Elizabeth Stivison,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 467
91373,BIOL0145,BIOL,Cell Biology and Genetics Lab,Y,0,12,11,1,Elizabeth Stivison,We1330,We,1330,1615,We 1330-1615 MBH 467
90681,BIOL0145,BIOL,Cell Biology and Genetics Lab,Z,0,12,12,0,Elizabeth Stivison,Th1330,Th,1330,1615,Th 1330-1615 MBH 467
92655,BIOL0202,BIOL,Comparative Vertebrate Biology,A,1,16,17,-1,Alexis Mychajliw,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 MBH 319
92951,BIOL0202,BIOL,Comp Vertebrate Biology Lab,Y,0,8,9,-1,Alexis Mychajliw,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 305
92656,BIOL0202,BIOL,Comp Vertebrate Biology Lab,Z,0,8,8,0,Alexis Mychajliw,Th1330,Th,1330,1615,Th 1330-1615 MBH 305
91712,BIOL0203,BIOL,Biology of Plants,A,1,20,18,2,Kirsten Coe,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 MBH 403
91713,BIOL0203,BIOL,Biology of Plants Lab,Y,0,10,10,0,Kirsten Coe,Mo1330,Mo,1330,1615,Mo 1330-1615 MBH 305
91714,BIOL0203,BIOL,Biology of Plants Lab,Z,0,10,8,2,Kirsten Coe,We1330,We,1330,1615,We 1330-1615 MBH 305
91528,BIOL0204,BIOL,Entomology,A,1,20,19,1,Gregory Pask,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MBH 311
91655,BIOL0204,BIOL,Entomology Lab,Y,0,10,10,0,Gregory Pask,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 235
91537,BIOL0204,BIOL,Entomology Lab,Z,0,10,9,1,Gregory Pask,Th1330,Th,1330,1615,Th 1330-1615 MBH 235
92020,BIOL0211,BIOL,Biostatistics,A,1,24,29,-5,David Allen,TuTh0815,TuTh,0815,0930,TuTh 0815-0930 MBH 438
92653,BIOL0211,BIOL,Biostatistics Lab,Y,0,12,15,-3,David Allen,Mo1330,Mo,1330,1615,Mo 1330-1615 MBH 366
92021,BIOL0211,BIOL,Biostatistics Lab,Z,0,12,14,-2,David Allen,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 366
92657,BIOL0248,BIOL,Human Toxicology,A,1,20,19,1,Samuel Byrne,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 MBH 168
92943,BIOL0300,BIOL,Advanced Immunology,A,1,24,7,17,Grace Spatafora,TuTh0815,TuTh,0815,0930,TuTh 0815-0930 OCH 206
91812,BIOL0304,BIOL,Aquatic Ecology,A,1,20,21,-1,Eric Moody,MoWe0815,MoWe,0815,0930,MoWe 0815-0930 MBH 303
92027,BIOL0304,BIOL,Aquatic Ecology Lab,Y,0,10,12,-2,Eric Moody,Mo1330,Mo,1330,1615,Mo 1330-1615 MBH 169
91813,BIOL0304,BIOL,Aquatic Ecology Lab,Z,0,10,9,1,Eric Moody,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 169
91850,BIOL0305,BIOL,Developmental Biology,A,1,18,18,0,Catherine Combelles,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 MBH 411
91578,BIOL0314,BIOL,Molecular Genetics,A,1,24,23,1,Erik Solhaug,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MBH 168
92654,BIOL0314,BIOL,Molecular Genetics Lab,Y,0,12,12,0,Erik Solhaug,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 365
91579,BIOL0314,BIOL,Molecular Genetics Lab,Z,0,12,11,1,Erik Solhaug,Th1330,Th,1330,1615,Th 1330-1615 MBH 365
92658,BIOL0324,BIOL,Genomics,A,1,24,23,1,Emily Putnam,TuTh0815,TuTh,0815,0930,TuTh 0815-0930 MBH 338
92659,BIOL0324,BIOL,Genomics Lab,Y,0,12,11,1,Emily Putnam,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 148
92660,BIOL0324,BIOL,Genomics Lab,Z,0,12,12,0,Emily Putnam,We1330,We,1330,1615,We 1330-1615 MBH 148
92166,BIOL0345,BIOL,Applied Bioinformatics,A,1,18,16,2,Andrew Swafford,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 MBH 311
92194,BIOL0345,BIOL,Applied Bioinformatics Lab,Z,0,18,16,2,Andrew Swafford,We1330,We,1330,1615,We 1330-1615 MBH 319
92911,BIOL0499,BIOL,Fellowship Writing in Life Sci,A,0.5,12,14,-2,Alexis Mychajliw,We1930,We,1930,2225,We 1930-2225 MBH 148
90249,BIOL0500,BIOL,Independent Study,B,1,99,2,97,David Allen,We1230,We,1230,1320,We 1230-1320; Fr 1245-1335
90687,BIOL0500,BIOL,Independent Study,C,1,99,0,99,Catherine Combelles,Fr1245,Fr,1245,1335,Fr 1245-1335
90250,BIOL0500,BIOL,Independent Study,D,1,99,1,98,Kirsten Coe,We1230,We,1230,1320,We 1230-1320; Fr 1245-1335
90251,BIOL0500,BIOL,Independent Study,E,1,99,0,99,Erin Eggleston,Mo1240,Mo,1240,1315,Mo 1240-1315 ATD 102; Fr 1245-1335
90253,BIOL0500,BIOL,Independent Study,G,1,99,1,98,Eric Moody,We1230,We,1230,1320,We 1230-1320 MBH 311; Fr 1245-1335
90254,BIOL0500,BIOL,Independent Study,H,1,99,0,99,Alexis Mychajliw,Fr1245,Fr,1245,1335,Fr 1245-1335
90255,BIOL0500,BIOL,Independent Study,I,1,99,0,99,Gregory Pask,Fr1245,Fr,1245,1335,Fr 1245-1335
90256,BIOL0500,BIOL,Independent Study,J,1,99,0,99,Grace Spatafora,We1230,We,1230,1320,We 1230-1320 ATD 102; Fr 1245-1335
90257,BIOL0500,BIOL,Independent Study,K,1,99,0,99,Mark Spritzer,Fr1245,Fr,1245,1335,Fr 1245-1335
91085,BIOL0500,BIOL,Independent Study,L,1,99,0,99,Jeremy Ward,Fr1245,Fr,1245,1335,Fr 1245-1335
91202,BIOL0500,BIOL,Independent Study,M,1,99,0,99,Marc Lapin,We1230,We,1230,1320,We 1230-1320; Fr 1245-1335
91265,BIOL0500,BIOL,Independent Study,N,1,99,0,99,Emily Putnam,Fr1245,Fr,1245,1335,Fr 1245-1335
92413,BIOL0500,BIOL,Independent Study,O,1,99,0,99,Samuel Byrne,Fr1245,Fr,1245,1335,Fr 1245-1335
91895,BIOL0500,BIOL,Independent Study,P,1,99,0,99,Andrew Swafford,Fr1245,Fr,1245,1335,Fr 1245-1335
91896,BIOL0500,BIOL,Independent Study,Q,1,99,1,98,Erik Solhaug,Fr1245,Fr,1245,1335,Fr 1245-1335
91917,BIOL0500,BIOL,Independent Study,R,1,99,0,99,Samuel Byrne,Fr1245,Fr,1245,1335,Fr 1245-1335
93058,BIOL0500,BIOL,Independent Study,T,1,99,0,99,Rebekah Keating Godfrey,TBA,,,,TBA
90722,BIOL0700,BIOL,Senior Independent Study,B,1,99,0,99,David Allen,We1230,We,1230,1320,We 1230-1320; Fr 1245-1335
90723,BIOL0700,BIOL,Senior Independent Study,C,1,99,1,98,Catherine Combelles,Fr1245,Fr,1245,1335,Fr 1245-1335
90724,BIOL0700,BIOL,Senior Independent Study,D,1,99,2,97,Kirsten Coe,We1230,We,1230,1320,We 1230-1320; Fr 1245-1335
90725,BIOL0700,BIOL,Senior Independent Study,E,1,99,1,98,Erin Eggleston,Mo1240,Mo,1240,1315,Mo 1240-1315 ATD 102; Fr 1245-1335
90726,BIOL0700,BIOL,Senior Independent Study,F,1,99,0,99,Samuel Byrne; Kathryn Crawford,Fr1245,Fr,1245,1335,Fr 1245-1335
90727,BIOL0700,BIOL,Senior Independent Study,G,1,99,4,95,Eric Moody,We1230,We,1230,1320,We 1230-1320; Fr 1245-1335
90728,BIOL0700,BIOL,Senior Independent Study,H,1,99,3,96,Alexis Mychajliw,Fr1245,Fr,1245,1335,Fr 1245-1335
90729,BIOL0700,BIOL,Senior Independent Study,I,1,99,1,98,Gregory Pask,Fr1245,Fr,1245,1335,Fr 1245-1335
90730,BIOL0700,BIOL,Senior Independent Study,J,1,99,0,99,Grace Spatafora,We1230,We,1230,1320,We 1230-1320 ATD 102; Fr 1245-1335
90731,BIOL0700,BIOL,Senior Independent Study,K,1,99,0,99,Mark Spritzer,Fr1245,Fr,1245,1335,Fr 1245-1335
90993,BIOL0700,BIOL,Senior Independent Study,L,1,99,0,99,Jeremy Ward,Fr1245,Fr,1245,1335,Fr 1245-1335
91203,BIOL0700,BIOL,Senior Independent Study,M,1,99,0,99,Marc Lapin,We1230,We,1230,1320,We 1230-1320; Fr 1245-1335
91249,BIOL0700,BIOL,Senior Independent Study,N,1,99,0,99,Emily Putnam,Fr1245,Fr,1245,1335,Fr 1245-1335
91904,BIOL0700,BIOL,Senior Independent Study,O,1,99,0,99,Samuel Byrne,Fr1245,Fr,1245,1335,Fr 1245-1335
91897,BIOL0700,BIOL,Senior Independent Study,P,1,99,1,98,Andrew Swafford,Fr1245,Fr,1245,1335,Fr 1245-1335
91898,BIOL0700,BIOL,Senior Independent Study,Q,1,99,0,99,Erik Solhaug,Fr1245,Fr,1245,1335,Fr 1245-1335
93059,BIOL0700,BIOL,Senior Independent Study,T,1,99,0,99,Rebekah Keating Godfrey,TBA,,,,TBA
90863,BIOL0701,BIOL,Senior Thesis,B,1,99,0,99,David Allen,We1230,We,1230,1320,We 1230-1320; Fr 1245-1335
90864,BIOL0701,BIOL,Senior Thesis,C,1,99,0,99,Catherine Combelles,Fr1245,Fr,1245,1335,Fr 1245-1335
90865,BIOL0701,BIOL,Senior Thesis,D,1,99,0,99,Kirsten Coe,We1230,We,1230,1320,We 1230-1320; Fr 1245-1335
90866,BIOL0701,BIOL,Senior Thesis,E,1,99,0,99,Erin Eggleston,Mo1240,Mo,1240,1315,Mo 1240-1315 ATD 102; Fr 1245-1335
90868,BIOL0701,BIOL,Senior Thesis,G,1,99,1,98,Eric Moody,We1230,We,1230,1320,We 1230-1320; Fr 1245-1335
90869,BIOL0701,BIOL,Senior Thesis,H,1,99,0,99,Alexis Mychajliw,Fr1245,Fr,1245,1335,Fr 1245-1335
90870,BIOL0701,BIOL,Senior Thesis,I,1,99,0,99,Gregory Pask,Fr1245,Fr,1245,1335,Fr 1245-1335
90871,BIOL0701,BIOL,Senior Thesis,J,1,99,0,99,Grace Spatafora,We1230,We,1230,1320,We 1230-1320 ATD 102; Fr 1245-1335
90872,BIOL0701,BIOL,Senior Thesis,K,1,99,0,99,Mark Spritzer,Fr1245,Fr,1245,1335,Fr 1245-1335
91086,BIOL0701,BIOL,Senior Thesis,L,1,99,0,99,Jeremy Ward,Fr1245,Fr,1245,1335,Fr 1245-1335
91204,BIOL0701,BIOL,Senior Thesis,M,1,99,0,99,Marc Lapin,We1230,We,1230,1320,We 1230-1320; Fr 1245-1335
91266,BIOL0701,BIOL,Senior Thesis,N,1,99,0,99,Emily Putnam,Fr1245,Fr,1245,1335,Fr 1245-1335
92348,BIOL0701,BIOL,Senior Thesis,P,1,99,0,99,Andrew Swafford,Fr1245,Fr,1245,1335,Fr 1245-1335
92347,BIOL0701,BIOL,Senior Thesis,Q,1,99,1,98,Erik Solhaug,Fr1245,Fr,1245,1335,Fr 1245-1335
93060,BIOL0701,BIOL,Senior Thesis,T,1,99,0,99,Rebekah Keating Godfrey,TBA,,,,TBA
90991,BIOL0701,BIOL,Discussion,Z,0,99,0,99,,Fr1245,Fr,1245,1345,Fr 1245-1345
91535,BLST0101,BLST,Introduction to Black Studies,A,1,25,12,13,Khyree Davis,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 75SHS 202
92661,BLST0201,BLST,Black Thought,A,1,20,15,5,Viola Huang,TuTh0815,TuTh,0815,0930,TuTh 0815-0930 AXN 104
92662,BLST0212,BLST,Race Racisms &amp; the Visual,A,1,25,11,14,Khyree Davis,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 JHN 204
92663,BLST0261,BLST,Black German History,A,1,25,12,13,Viola Huang,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 AXN 104
92310,BLST0321,BLST,The University and its Others,A,1,25,9,16,Eric Cheuk,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 75SHS 224
92311,BLST0343,BLST,Welfare Queens/Tiger Mothers,A,1,25,5,20,Eric Cheuk,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 MNR 311
93113,BLST0365,BLST,Please register via PGSE 0365A,A,1,0,0,0,Daniel Silva,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 CHT 003
91482,BLST0500,BLST,Independent Project,A,1,99,0,99,,Su0800,Su,0800,0850,Su 0800-0850
92308,BLST0500,BLST,Independent Project,B,1,99,0,99,Jerry Philogene,TBA,,,,TBA
92467,BLST0500,BLST,Independent Project,C,1,99,0,99,Eric Cheuk,TBA,,,,TBA
91483,BLST0700,BLST,Senior Work,A,1,99,0,99,,Su1900,Su,1900,2029,Su 1900-2029
91512,BLST0700,BLST,Senior Work,B,1,99,0,99,William Nash,Su0800,Su,0800,0850,Su 0800-0850
91774,BLST0700,BLST,Senior Work,C,1,99,0,99,Khyree Davis,Su0800,Su,0800,1659,Su 0800-1659
91887,BLST0700,BLST,Senior Work,D,1,99,0,99,Viola Huang,TBA,,,,TBA
91484,BLST0710,BLST,Senior Thesis Work,A,1,99,0,99,,TBA,,,,TBA
91975,CHEM0102,CHEM,Foundations in Chemistry,A,0.5,48,30,18,Richard Bunt,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MBH 216
92095,CHEM0102,CHEM,Discussion,Z,0,48,30,18,Richard Bunt,Fr0945,Fr,0945,1100,Fr 0945-1100 MBH 338
92169,CHEM0105,CHEM,General Chemistry,A,1,35,35,0,Alexandria Bredar,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 MBH 104
92665,CHEM0105,CHEM,General Chemistry,B,1,44,43,1,Kira Rahn,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MBH 219
92666,CHEM0105,CHEM,General Chemistry Lab,V,0,17,17,0,Michele Dube,Mo1300,Mo,1300,1615,Mo 1300-1615 MBH 563
